Tenant_ID,Age,Occupation,Income_Level,Credit_Score,Past_Default,Debt_to_Income_Ratio,Monthly_Rent,Lease_Term_Months,Security_Deposit,Property_Type,Property_Size_SqFt,Unemployment_Rate,GDP_Growth_Rate,Default_Risk
4684,59,Freelancer,117955,302,0,0.21,3499,36,6998,Residential,4160,6.46,3.11,1
4685,40,Full-time,97120,513,0,0.47,1705,24,1705,Residential,4677,6.53,4.64,1
4686,34,Part-time,25965,606,0,0.22,727,36,1454,Commercial,1157,6.85,4.77,0
4687,29,Full-time,97000,843,0,0.32,3113,36,6226,Commercial,552,7.78,4.72,0
4688,40,Unemployed,136957,626,0,0.43,2636,36,5272,Commercial,4940,4.85,3.39,1
4689,33,Freelancer,97975,498,0,0.26,4231,36,4231,Commercial,1608,3.02,3.08,1
4690,20,Self-employed,77987,408,0,0.43,749,36,1498,Commercial,1486,8.69,2.08,1
4691,47,Full-time,123025,590,0,0.39,2772,24,5544,Commercial,710,8.76,1.65,1
4692,39,Unemployed,126712,407,0,0.47,3450,12,3450,Commercial,1275,9.38,3.23,1
4693,26,Freelancer,52963,707,0,0.23,3518,12,7036,Residential,1414,9.78,1.59,0
4694,46,Part-time,113976,351,0,0.14,2715,12,5430,Commercial,4778,4.11,1.69,1
4695,64,Freelancer,23273,411,0,0.27,2657,24,2657,Commercial,1005,5.48,2.43,1
4696,54,Part-time,35330,594,0,0.41,2296,24,2296,Commercial,3798,8.96,1.75,1
4697,40,Part-time,41494,488,0,0.28,3744,36,3744,Residential,2357,9.54,3.01,1
4698,30,Full-time,96422,364,0,0.2,796,12,1592,Residential,4688,3.1,3.65,1
4699,49,Full-time,142089,764,0,0.11,2427,36,4854,Residential,4925,5.71,3.79,0
4700,63,Freelancer,23212,557,1,0.23,2756,12,2756,Commercial,2737,3.79,3.13,1
4701,64,Unemployed,121059,630,0,0.39,1957,6,3914,Residential,3413,8.52,3.09,0
4702,40,Freelancer,103441,800,0,0.16,4046,24,8092,Commercial,3501,8.23,2.9,0
4703,62,Self-employed,107594,509,0,0.24,3627,6,3627,Commercial,760,8.28,1.98,1
4704,34,Part-time,21080,388,0,0.11,2808,12,2808,Residential,1209,5.73,3.62,1
4705,57,Part-time,52675,327,1,0.39,4164,36,4164,Commercial,2451,5.84,3.63,1
4706,38,Full-time,42007,537,0,0.45,2089,24,4178,Residential,2870,4.83,2.02,1
4707,19,Unemployed,133805,635,0,0.33,595,24,595,Residential,587,5.53,3.8,0
4708,54,Full-time,102641,362,0,0.11,4432,36,8864,Residential,3889,9.88,4.43,1
4709,23,Self-employed,115815,799,0,0.19,1859,6,1859,Residential,3794,3.33,3.38,0
4710,61,Freelancer,66815,840,0,0.28,2239,6,4478,Commercial,3234,5.27,1.47,0
4711,35,Freelancer,103482,768,0,0.34,4294,6,4294,Residential,2756,8.53,2.31,0
4712,47,Unemployed,20639,350,0,0.3,1852,6,3704,Residential,1572,5.68,1.37,1
4713,39,Full-time,83593,411,0,0.47,2042,24,4084,Commercial,4107,9.65,2.21,1
4714,50,Full-time,138948,600,0,0.48,3167,12,6334,Commercial,4421,5.33,1.85,1
4715,47,Self-employed,98038,389,0,0.14,1330,36,2660,Residential,3469,8.95,3.22,1
4716,34,Freelancer,123494,528,0,0.16,2105,12,4210,Residential,2810,8.71,2.69,1
4717,60,Full-time,113899,449,0,0.24,3247,12,6494,Residential,3777,3.06,3.89,1
4718,49,Unemployed,23736,437,0,0.27,4310,6,8620,Residential,4252,5.82,2.45,1
4719,59,Freelancer,142434,434,0,0.33,721,12,721,Commercial,4068,4.96,1.62,1
4720,31,Self-employed,36473,756,0,0.41,4451,6,8902,Residential,4469,6.36,1.94,1
4721,27,Unemployed,148771,793,0,0.15,1030,6,2060,Commercial,3217,6.24,3.18,0
4722,64,Part-time,145801,826,0,0.42,4626,12,9252,Commercial,1988,9.34,2.8,1
4723,53,Self-employed,54019,632,0,0.34,1881,36,3762,Commercial,2158,4.29,1.17,0
4724,51,Unemployed,127598,661,0,0.49,4617,12,9234,Residential,2567,4.28,1.84,1
4725,26,Full-time,106623,473,0,0.36,1253,12,1253,Residential,3115,3.76,2.19,1
4726,59,Part-time,135036,512,0,0.39,4809,24,4809,Commercial,3517,8.17,3.9,1
4727,45,Self-employed,114025,642,0,0.18,1688,6,1688,Residential,1631,9.43,3.92,0
4728,28,Full-time,56820,360,0,0.41,908,24,1816,Commercial,2687,5.58,3.79,1
4729,31,Part-time,104861,360,0,0.13,2985,36,5970,Commercial,770,3.43,4.27,1
4730,56,Freelancer,77589,823,0,0.36,1296,12,2592,Residential,2096,4.09,4.5,0
4731,64,Full-time,85807,515,1,0.12,1360,24,1360,Residential,4026,3.72,1.28,1
4732,36,Unemployed,38414,722,1,0.15,4671,24,4671,Commercial,4879,7.15,2.97,1
4733,32,Self-employed,147378,722,1,0.14,865,12,865,Commercial,865,4.98,1.6,1
4734,45,Part-time,44220,670,0,0.12,2014,12,4028,Commercial,3031,9.28,2.42,0
4735,41,Full-time,80531,505,0,0.23,3434,6,6868,Residential,502,4.14,3.65,1
4736,25,Freelancer,130002,585,0,0.5,2083,6,4166,Residential,3551,9.51,3.41,1
4737,60,Self-employed,134193,404,0,0.24,998,24,1996,Residential,1283,5.33,1.51,1
4738,26,Self-employed,62425,842,0,0.4,3741,12,3741,Commercial,2711,9.07,4.03,0
4739,64,Full-time,29387,541,0,0.15,1869,6,1869,Residential,4983,9.64,4.15,1
4740,50,Freelancer,134680,790,0,0.28,1751,6,1751,Commercial,1532,9.9,1.56,0
4741,50,Part-time,96815,797,0,0.17,1198,36,1198,Commercial,2559,8.63,3.46,0
4742,36,Full-time,47584,734,0,0.18,3227,24,3227,Residential,4669,3.71,4.78,0
4743,20,Part-time,64783,783,0,0.14,2750,24,5500,Commercial,737,3.39,1.38,0
4744,27,Self-employed,59809,746,0,0.27,2993,24,2993,Commercial,4383,8.18,1.66,0
4745,57,Part-time,74327,683,1,0.13,631,12,1262,Commercial,3679,9.28,4.06,1
4746,64,Freelancer,144494,809,1,0.46,590,36,1180,Residential,2485,4.16,2.35,1
4747,59,Unemployed,135814,469,0,0.28,4394,6,4394,Commercial,1962,9.59,4.82,1
4748,18,Freelancer,139067,622,0,0.44,3697,36,3697,Commercial,1371,7.27,3.5,1
4749,46,Part-time,127012,773,0,0.49,971,6,1942,Residential,1721,3.87,2.93,1
4750,51,Full-time,30857,531,0,0.37,1765,6,3530,Commercial,2166,4.17,2.35,1
4751,30,Self-employed,62261,658,0,0.46,3308,36,6616,Residential,3936,3.46,1.96,1
4752,18,Unemployed,93588,574,0,0.15,4982,24,9964,Residential,2156,4.0,3.6,1
4753,51,Full-time,36995,331,0,0.43,1611,12,1611,Commercial,1631,8.12,3.37,1
4754,46,Full-time,135437,476,0,0.21,1097,36,2194,Commercial,2471,4.53,2.43,1
4755,64,Freelancer,33580,364,1,0.29,1407,24,1407,Residential,1310,6.93,4.67,1
4756,30,Part-time,38240,326,0,0.36,3414,24,3414,Commercial,555,8.05,4.05,1
4757,46,Freelancer,143279,778,0,0.46,3716,12,3716,Commercial,4023,9.27,2.04,1
4758,56,Part-time,103446,567,0,0.46,1854,12,1854,Commercial,3162,7.13,4.77,1
4759,41,Freelancer,95752,365,0,0.14,4446,24,8892,Commercial,3779,6.99,4.02,1
4760,43,Full-time,124533,432,0,0.25,3735,12,7470,Residential,2033,9.39,4.59,1
4761,34,Self-employed,143199,665,0,0.42,3204,24,3204,Residential,4511,5.06,1.54,1
4762,24,Part-time,66111,381,0,0.38,2889,6,5778,Commercial,1433,4.43,1.13,1
4763,30,Unemployed,110447,627,0,0.11,4575,12,4575,Residential,1162,9.11,2.97,0
4764,22,Unemployed,54866,397,0,0.28,4150,6,4150,Residential,4345,3.52,2.79,1
4765,43,Full-time,100974,626,0,0.43,963,12,1926,Residential,3523,4.33,4.48,1
4766,20,Freelancer,93401,841,0,0.4,4438,24,8876,Commercial,3177,5.88,1.69,0
4767,24,Freelancer,102093,424,0,0.26,1572,24,3144,Residential,643,5.53,1.09,1
4768,56,Full-time,32211,509,0,0.39,973,24,1946,Residential,3775,7.94,3.12,1
4769,18,Unemployed,78985,432,0,0.32,1438,24,1438,Residential,4824,3.64,1.71,1
4770,34,Unemployed,53268,802,0,0.47,1810,24,1810,Residential,739,6.34,1.2,1
4771,60,Freelancer,23646,456,1,0.33,2840,24,2840,Residential,2504,8.66,1.09,1
4772,42,Part-time,75371,681,0,0.26,4020,12,8040,Commercial,4269,7.78,1.57,0
4773,20,Self-employed,137051,321,0,0.45,4556,12,9112,Commercial,4746,7.42,2.5,1
4774,32,Part-time,62816,718,0,0.12,1586,6,1586,Residential,3896,4.68,4.54,0
4775,46,Unemployed,109460,771,0,0.46,4029,36,8058,Commercial,1302,5.76,4.04,1
4776,60,Part-time,64112,533,0,0.38,759,12,759,Residential,852,4.27,3.12,1
4777,49,Self-employed,71048,753,0,0.48,2156,12,2156,Commercial,2474,6.56,2.72,1
4778,43,Part-time,74911,461,0,0.2,3455,36,3455,Commercial,1633,7.09,2.82,1
4779,33,Part-time,95446,600,0,0.38,4779,36,9558,Commercial,1563,7.42,4.54,0
4780,42,Part-time,21778,605,0,0.42,3619,6,7238,Commercial,1895,9.13,3.9,1
4781,45,Part-time,65752,301,0,0.38,1091,6,1091,Commercial,2048,3.43,1.69,1
4782,26,Full-time,104977,570,0,0.18,1932,24,3864,Commercial,2030,5.72,4.76,1
4783,18,Unemployed,147707,720,0,0.21,2987,6,5974,Commercial,552,7.14,4.09,0
4784,46,Self-employed,90726,442,0,0.33,728,6,1456,Residential,3651,6.99,1.14,1
4785,39,Unemployed,100840,834,1,0.28,3279,36,3279,Residential,3286,3.15,3.01,1
4786,33,Full-time,125301,336,0,0.39,1868,12,3736,Residential,1644,4.33,3.61,1
4787,58,Full-time,47289,406,0,0.25,2124,24,4248,Residential,2612,8.92,1.24,1
4788,61,Full-time,64788,596,0,0.44,4479,6,8958,Residential,795,6.61,2.41,1
4789,58,Full-time,24747,396,0,0.27,1239,36,1239,Commercial,3489,5.89,3.59,1
4790,24,Part-time,94822,580,0,0.12,3674,24,3674,Commercial,2080,9.3,4.26,1
4791,31,Unemployed,20045,409,0,0.11,3147,24,3147,Commercial,2925,3.52,4.91,1
4792,46,Freelancer,115278,848,1,0.36,2570,36,5140,Residential,3127,9.46,1.49,1
4793,36,Self-employed,27758,487,0,0.32,2534,6,2534,Commercial,4662,3.19,3.53,1
4794,36,Full-time,144325,787,0,0.32,4880,6,9760,Commercial,2093,6.94,4.57,0
4795,19,Unemployed,145076,653,0,0.42,1685,6,1685,Residential,1009,6.89,3.87,1
4796,58,Full-time,43437,318,0,0.25,1089,6,2178,Residential,2391,7.47,3.53,1
4797,62,Full-time,39585,692,1,0.5,4717,24,4717,Commercial,1961,3.21,1.86,1
4798,32,Full-time,118759,560,0,0.48,1635,12,1635,Commercial,2499,6.71,4.26,1
4799,20,Full-time,29854,709,0,0.11,3920,24,7840,Commercial,2470,3.8,3.25,0
4800,28,Full-time,72076,702,0,0.46,3058,24,3058,Commercial,2051,4.09,1.45,1
4801,63,Self-employed,76950,783,0,0.37,501,36,1002,Residential,4351,4.51,4.74,0
4802,47,Unemployed,37349,603,0,0.3,1391,24,2782,Residential,601,7.29,4.95,0
4803,57,Full-time,116228,317,0,0.33,3499,6,6998,Residential,1960,5.73,3.15,1
4804,35,Full-time,41348,483,0,0.44,4053,36,8106,Commercial,3346,3.6,4.11,1
4805,19,Full-time,54296,704,0,0.48,4157,36,8314,Commercial,1233,5.02,3.33,1
4806,49,Full-time,121280,430,0,0.32,1471,36,2942,Residential,3592,3.54,2.69,1
4807,25,Part-time,39455,778,1,0.17,4649,36,4649,Commercial,2934,7.65,2.64,1
4808,39,Part-time,98824,307,0,0.36,4242,36,4242,Commercial,1032,6.9,4.86,1
4809,23,Freelancer,74021,617,0,0.13,4704,6,4704,Residential,591,5.85,2.48,0
4810,29,Full-time,91923,690,0,0.35,779,12,779,Residential,2319,9.49,2.96,0
4811,64,Freelancer,120825,818,0,0.42,2198,12,2198,Commercial,1656,6.63,1.99,1
4812,57,Self-employed,59293,435,0,0.24,3387,36,3387,Residential,1004,9.21,2.01,1
4813,53,Freelancer,119430,830,0,0.13,3384,12,6768,Commercial,2695,7.05,2.42,0
4814,32,Unemployed,108552,666,1,0.38,3785,24,7570,Commercial,1433,5.64,4.7,1
4815,45,Part-time,66116,788,0,0.24,4079,12,8158,Commercial,1755,6.77,2.59,0
4816,62,Part-time,140461,310,0,0.2,2751,24,2751,Commercial,1383,4.06,3.21,1
4817,35,Full-time,60484,745,0,0.38,2856,6,5712,Commercial,3736,7.72,3.18,0
4818,19,Full-time,50215,413,1,0.49,2431,36,4862,Commercial,4909,9.87,3.33,1
4819,30,Self-employed,101638,495,0,0.4,3914,24,7828,Residential,3204,4.73,4.28,1
4820,62,Self-employed,23404,622,0,0.3,1508,6,3016,Residential,4559,5.26,4.6,0
4821,32,Unemployed,57260,811,0,0.34,2578,6,2578,Commercial,4818,5.84,1.83,0
4822,37,Full-time,120647,464,0,0.16,4695,36,9390,Commercial,2609,6.38,4.44,1
4823,46,Full-time,85642,551,0,0.43,3214,12,6428,Commercial,2923,8.03,3.19,1
4824,59,Self-employed,100731,343,0,0.34,1838,6,3676,Residential,3146,3.96,4.7,1
4825,46,Self-employed,66009,769,0,0.49,4189,12,4189,Commercial,1778,5.12,4.66,1
4826,20,Self-employed,112689,788,0,0.49,1241,12,1241,Residential,889,6.77,2.56,1
4827,36,Part-time,148824,480,0,0.24,1233,12,2466,Residential,2148,7.13,3.61,1
4828,20,Freelancer,137842,376,0,0.5,2306,24,4612,Commercial,1265,6.76,4.49,1
4829,31,Freelancer,49605,673,0,0.48,2878,12,2878,Residential,847,6.05,2.54,1
4830,57,Full-time,130879,366,0,0.36,3765,12,3765,Residential,4073,7.98,1.18,1
4831,21,Part-time,73205,824,0,0.23,2253,6,4506,Residential,1845,4.43,2.44,0
4832,28,Self-employed,57569,391,0,0.4,1524,36,1524,Commercial,3505,4.98,2.46,1
4833,48,Full-time,140827,543,1,0.21,1982,24,1982,Residential,3064,6.11,4.23,1
4834,60,Part-time,25580,640,0,0.35,3065,12,3065,Commercial,829,7.87,2.24,0
4835,49,Unemployed,134902,603,0,0.11,4054,36,8108,Residential,4034,3.58,4.58,0
4836,44,Part-time,25400,697,0,0.35,2279,12,2279,Residential,4293,3.81,3.19,0
4837,47,Full-time,59643,747,0,0.48,4216,12,4216,Residential,1473,8.48,3.34,1
4838,60,Freelancer,116185,396,0,0.19,2616,6,5232,Residential,1745,4.83,4.23,1
4839,19,Self-employed,148458,630,0,0.41,3039,36,6078,Residential,2737,9.74,1.54,1
4840,26,Unemployed,116032,504,0,0.22,3465,6,6930,Commercial,3119,9.73,1.07,1
4841,45,Part-time,147319,748,0,0.38,3260,6,3260,Commercial,704,7.8,1.23,0
4842,48,Full-time,138977,717,0,0.38,2954,12,2954,Residential,2759,8.02,1.12,0
4843,51,Full-time,106173,376,0,0.17,4254,12,8508,Residential,4684,7.56,3.8,1
4844,32,Self-employed,126960,848,1,0.34,2445,12,4890,Residential,3502,4.24,1.98,1
4845,42,Full-time,59015,724,0,0.44,3868,36,7736,Residential,862,6.5,4.43,1
4846,53,Full-time,91713,728,0,0.25,3129,36,6258,Commercial,3942,8.55,4.53,0
4847,25,Self-employed,92805,784,1,0.38,1028,36,2056,Commercial,831,8.42,2.42,1
4848,26,Unemployed,34974,434,0,0.37,4732,36,4732,Residential,3468,9.29,1.78,1
4849,54,Freelancer,34037,553,0,0.2,1971,12,1971,Commercial,921,9.31,3.0,1
4850,62,Freelancer,104292,554,0,0.47,2535,12,5070,Residential,1262,4.83,4.26,1
4851,56,Part-time,36167,798,0,0.33,4534,6,4534,Residential,3283,8.05,3.74,0
4852,49,Unemployed,108754,783,0,0.24,1867,12,3734,Commercial,3257,7.56,1.1,0
4853,34,Part-time,110703,345,0,0.17,2219,36,2219,Commercial,748,9.2,1.03,1
4854,52,Freelancer,63148,742,0,0.29,1541,24,1541,Residential,4046,4.28,1.46,0
4855,54,Self-employed,92153,303,0,0.39,3987,12,7974,Residential,982,8.18,2.35,1
4856,36,Full-time,41534,300,0,0.35,1059,36,2118,Residential,3975,5.96,3.15,1
4857,61,Freelancer,110995,589,0,0.39,2064,6,4128,Commercial,4358,5.76,4.27,1
4858,46,Unemployed,142790,408,0,0.42,3724,12,7448,Residential,3732,3.25,1.57,1
4859,24,Freelancer,106078,759,0,0.28,2300,24,2300,Commercial,2795,9.73,1.61,0
4860,45,Unemployed,76879,565,0,0.31,3770,36,3770,Residential,4914,7.73,4.45,1
4861,26,Unemployed,139894,437,0,0.49,2311,12,4622,Commercial,3511,7.13,4.7,1
4862,45,Unemployed,85839,733,0,0.49,3581,36,3581,Commercial,1199,4.76,3.21,1
4863,23,Part-time,49756,343,0,0.27,4762,24,9524,Commercial,4591,7.61,4.14,1
4864,46,Self-employed,32683,809,0,0.37,646,24,1292,Residential,4327,9.62,2.37,0
4865,34,Freelancer,69485,561,0,0.21,4328,6,8656,Residential,2447,4.14,4.79,1
4866,33,Self-employed,118231,451,0,0.16,2617,24,5234,Residential,4361,9.89,4.62,1
4867,40,Full-time,31025,512,0,0.41,3163,12,6326,Commercial,1867,5.99,4.4,1
4868,48,Freelancer,106426,533,0,0.27,818,24,818,Commercial,622,9.85,1.05,1
4869,20,Self-employed,38715,660,0,0.17,4469,12,4469,Commercial,1249,7.44,3.09,0
4870,38,Self-employed,90097,619,0,0.4,4631,12,4631,Commercial,4914,5.27,1.11,0
4871,43,Full-time,118383,521,0,0.47,754,36,1508,Commercial,2097,5.62,3.71,1
4872,53,Unemployed,122067,509,1,0.47,1836,12,3672,Commercial,1085,5.03,1.73,1
4873,59,Freelancer,112943,695,1,0.34,834,12,834,Commercial,1043,5.34,3.56,1
4874,54,Freelancer,107116,788,0,0.29,3591,6,3591,Residential,2700,7.53,1.39,0
4875,39,Full-time,95705,763,0,0.16,4893,36,9786,Commercial,3203,3.12,4.03,0
4876,59,Unemployed,37116,751,0,0.42,1544,12,1544,Commercial,514,9.77,3.91,1
4877,29,Freelancer,56744,712,0,0.48,2291,6,4582,Commercial,1966,8.38,1.02,1
4878,59,Freelancer,144697,775,0,0.46,3019,36,6038,Commercial,3875,9.59,4.17,1
4879,30,Freelancer,107579,555,0,0.4,1461,24,2922,Commercial,744,8.02,1.66,1
4880,28,Unemployed,136072,449,0,0.1,4249,12,4249,Residential,3114,6.37,1.44,1
4881,33,Full-time,22124,426,0,0.26,3314,24,6628,Commercial,1398,4.33,3.0,1
4882,25,Freelancer,124956,691,0,0.26,1089,36,2178,Commercial,1978,6.61,3.36,0
4883,57,Self-employed,58051,779,1,0.46,2488,36,2488,Commercial,1882,7.98,1.41,1
4884,57,Unemployed,27176,696,0,0.13,3339,6,6678,Residential,551,8.98,2.22,0
4885,62,Part-time,111310,701,0,0.31,4365,12,8730,Commercial,2558,5.27,2.63,0
4886,19,Full-time,141293,573,0,0.15,2933,12,2933,Commercial,2774,6.57,4.77,1
4887,47,Self-employed,84818,438,0,0.36,3489,6,3489,Residential,2661,7.34,2.01,1
4888,47,Freelancer,140395,402,0,0.42,4448,24,8896,Commercial,4108,7.12,2.04,1
4889,29,Part-time,38676,541,0,0.36,2460,36,2460,Commercial,1103,3.37,3.64,1
4890,27,Full-time,65177,416,0,0.42,4694,6,4694,Residential,4543,6.38,3.91,1
4891,61,Unemployed,110296,513,0,0.34,1154,36,2308,Residential,3992,8.66,1.04,1
4892,28,Part-time,130623,783,0,0.18,1578,24,3156,Residential,3498,8.62,1.54,0
4893,32,Part-time,20997,828,0,0.25,3574,24,7148,Commercial,4092,6.55,2.43,0
4894,33,Self-employed,79330,523,0,0.48,1855,24,3710,Commercial,1504,9.67,3.53,1
4895,34,Full-time,63769,569,0,0.22,1958,12,3916,Commercial,3628,8.78,1.54,1
4896,43,Self-employed,122968,433,0,0.13,3782,36,7564,Commercial,3634,8.16,2.43,1
4897,19,Self-employed,137045,413,0,0.25,1419,36,1419,Commercial,2311,6.61,1.32,1
4898,29,Freelancer,140179,740,0,0.25,2246,6,4492,Residential,1314,7.13,3.28,0
4899,43,Unemployed,136367,664,0,0.29,2258,36,2258,Commercial,1031,4.56,2.71,0
4900,40,Part-time,98653,531,0,0.32,2331,12,2331,Residential,1258,6.73,4.15,1
4901,35,Full-time,140403,757,0,0.5,1671,6,3342,Commercial,505,6.68,3.3,1
4902,49,Unemployed,31231,674,0,0.4,3778,24,3778,Residential,1084,4.42,3.64,0
4903,55,Unemployed,115287,506,0,0.11,859,36,1718,Residential,4176,9.66,3.68,1
4904,64,Full-time,139574,819,0,0.39,4310,12,4310,Commercial,2034,4.71,3.36,0
4905,20,Unemployed,92976,767,0,0.43,1940,12,1940,Residential,1984,3.73,1.06,1
4906,55,Freelancer,145391,742,0,0.46,3419,36,3419,Commercial,4951,6.27,4.33,1
4907,20,Unemployed,141509,620,0,0.27,2219,12,2219,Commercial,2766,7.8,4.67,0
4908,47,Freelancer,105447,392,0,0.23,3753,24,3753,Residential,2914,4.37,3.14,1
4909,18,Part-time,129522,707,0,0.44,1055,36,1055,Residential,1060,4.28,1.45,1
4910,47,Part-time,75965,457,0,0.41,1733,36,3466,Commercial,4959,4.83,3.62,1
4911,62,Self-employed,101144,398,0,0.31,4420,36,4420,Commercial,1913,5.12,2.45,1
4912,49,Freelancer,137433,524,0,0.15,4539,6,9078,Commercial,1818,4.72,1.29,1
4913,45,Part-time,115201,740,0,0.36,2797,24,5594,Commercial,3052,6.29,4.42,0
4914,38,Unemployed,81517,700,0,0.13,2035,12,2035,Residential,3360,3.13,3.85,0
4915,63,Full-time,112693,363,0,0.14,4558,36,4558,Commercial,1577,3.61,4.22,1
4916,30,Full-time,114315,578,1,0.23,3802,36,3802,Residential,3366,8.11,4.18,1
4917,44,Freelancer,115504,818,0,0.25,1409,12,2818,Commercial,2334,5.89,2.43,0
4918,53,Self-employed,47387,547,0,0.28,2461,24,2461,Commercial,3026,5.52,2.93,1
4919,24,Unemployed,24090,667,0,0.24,511,12,1022,Commercial,1221,3.07,1.93,0
4920,39,Freelancer,140846,397,0,0.11,1479,12,1479,Residential,1744,5.09,4.02,1
4921,27,Full-time,44945,567,1,0.16,772,36,772,Residential,1845,8.75,3.1,1
4922,56,Freelancer,60239,359,0,0.15,2497,6,4994,Residential,1245,5.38,3.6,1
4923,32,Unemployed,23743,799,0,0.27,2188,6,2188,Commercial,1377,9.75,2.43,0
4924,32,Part-time,50924,607,0,0.18,2095,6,4190,Commercial,633,5.73,3.72,0
4925,21,Unemployed,30196,792,0,0.22,3742,6,3742,Residential,1547,6.25,3.68,0
4926,49,Part-time,111815,710,0,0.29,2215,6,2215,Commercial,2924,8.61,4.08,0
4927,40,Part-time,125312,439,1,0.19,4838,36,4838,Residential,3199,9.88,1.62,1
4928,23,Part-time,88860,627,0,0.2,1701,6,1701,Residential,1962,5.6,3.49,0
4929,41,Freelancer,61400,763,0,0.43,3345,12,3345,Commercial,1847,3.84,4.52,1
4930,37,Full-time,105177,462,0,0.32,756,36,1512,Residential,1864,6.66,1.38,1
4931,54,Freelancer,113018,359,1,0.44,809,12,1618,Commercial,1731,7.14,4.84,1
4932,37,Full-time,118530,330,0,0.31,3063,6,6126,Commercial,4761,9.72,1.83,1
4933,29,Unemployed,100399,632,0,0.46,3917,24,7834,Residential,4205,5.9,4.75,1
4934,50,Self-employed,68795,375,0,0.2,1588,6,3176,Commercial,4582,3.64,4.47,1
4935,45,Unemployed,71553,616,0,0.35,1676,36,1676,Residential,2079,7.56,4.08,0
4936,25,Freelancer,123022,716,0,0.3,3597,12,3597,Residential,3919,3.15,1.84,0
4937,18,Freelancer,135712,489,0,0.47,3730,24,3730,Residential,2517,5.98,1.87,1
4938,54,Full-time,123976,788,0,0.27,2224,24,2224,Commercial,4517,5.87,2.04,0
4939,39,Freelancer,44111,614,0,0.44,3128,24,3128,Residential,3537,4.78,4.24,1
4940,23,Part-time,133566,595,0,0.33,4674,12,9348,Commercial,1261,9.75,1.75,1
4941,38,Freelancer,146371,800,0,0.38,3799,36,7598,Residential,4472,5.82,3.32,0
4942,49,Full-time,83083,476,1,0.45,1850,24,3700,Commercial,1098,9.26,4.11,1
4943,52,Full-time,139968,514,0,0.5,1119,12,2238,Residential,2702,6.61,2.84,1
4944,32,Part-time,81600,631,0,0.39,3048,12,6096,Residential,4243,8.74,4.36,0
4945,22,Full-time,70022,427,0,0.23,1878,6,1878,Commercial,916,6.16,3.25,1
4946,63,Self-employed,23199,568,1,0.22,4558,12,4558,Residential,3933,9.94,3.38,1
4947,23,Unemployed,70897,834,0,0.22,1477,36,1477,Residential,3917,7.48,3.71,0
4948,42,Freelancer,58038,665,0,0.14,2037,36,2037,Commercial,3064,4.09,4.38,0
4949,63,Self-employed,143323,647,0,0.12,4272,24,8544,Commercial,1582,3.05,1.02,0
4950,57,Freelancer,75038,441,0,0.33,4078,12,8156,Residential,1087,9.5,2.57,1
4951,46,Self-employed,140278,444,0,0.42,3033,12,3033,Residential,3307,7.81,4.85,1
4952,24,Freelancer,131054,544,1,0.11,977,6,977,Commercial,4158,3.74,1.39,1
4953,57,Part-time,27897,741,0,0.33,4154,6,4154,Residential,2723,8.2,1.93,0
4954,30,Full-time,84541,589,0,0.25,2394,12,2394,Commercial,4917,4.59,3.28,1
4955,55,Full-time,126968,411,0,0.46,2880,12,2880,Commercial,2683,8.66,4.43,1
4956,35,Part-time,34892,513,0,0.16,2132,12,2132,Residential,2521,7.27,1.39,1
4957,19,Self-employed,28271,499,0,0.33,2540,6,5080,Commercial,4113,3.87,1.02,1
4958,25,Unemployed,123462,704,0,0.49,2065,6,4130,Commercial,2869,3.5,3.75,1
4959,28,Self-employed,44815,720,0,0.24,4625,36,9250,Residential,1859,6.26,3.39,0
4960,50,Full-time,65612,306,1,0.4,4768,24,9536,Residential,1280,9.56,2.08,1
4961,55,Unemployed,53357,824,0,0.45,3339,24,3339,Residential,2036,6.95,4.83,1
4962,44,Freelancer,95088,585,0,0.17,967,24,967,Residential,670,8.31,3.24,1
4963,37,Unemployed,36267,688,0,0.5,4047,24,4047,Commercial,4724,6.29,3.65,1
4964,29,Self-employed,38268,715,0,0.42,2475,6,2475,Commercial,3227,5.69,2.52,1
4965,60,Part-time,134463,449,0,0.16,3888,6,7776,Commercial,4992,8.76,4.69,1
4966,48,Freelancer,34263,727,0,0.22,4720,12,4720,Residential,2608,6.24,2.1,0
4967,44,Self-employed,90935,592,1,0.35,3243,36,3243,Commercial,2158,3.99,4.0,1
4968,49,Freelancer,115347,633,0,0.45,3074,36,6148,Residential,2295,4.92,1.47,1
4969,27,Unemployed,79660,571,0,0.18,1919,24,1919,Commercial,3285,6.93,3.15,1
4970,20,Full-time,85527,342,0,0.39,2377,12,4754,Residential,896,5.82,3.31,1
